hashkey;name;formula;synonyms;External_Resources
NIST-MATDB-69bc6ae7b2ce797ecbfa097cbe408487;UCY-1;;[];[]
NIST-MATDB-629c2a2cd69194d97fc330575a48b9f3;UCY-10;;[];[]
NIST-MATDB-ce56a1e59d5b904247c35911f42975d7;UCY-11;;[];[]
NIST-MATDB-ab9b63221876e6f4a5fe1475688f7110;UCY-12;;[];[]
NIST-MATDB-f384309bef27b89251aa169faec5971e;UCY-4;;[];[]
NIST-MATDB-cd88a9a41af2cec89239cb55116484c3;UCY-5;;[];[]
NIST-MATDB-465bcd39b3ffc56eaa0e35a59202484b;UCY-6;;[];[]
NIST-MATDB-db2f0c7773c4e8e1cf071d6f48fd2b3c;UCY-7;;[];[]
NIST-MATDB-ac5cae0e6f1bdb6c7b4c298f42446ee8;UCY-8;;[];[]
NIST-MATDB-5997545d75dae40b6f6211b707ee3dda;UCY-9;;[];[]
NIST-MATDB-996000728cf965c328dda081a071e831;UFA-4-600;;[];[]
NIST-MATDB-e9e81c0cd366d964713890108249eb0a;UFC;;[];[]
NIST-MATDB-cd63857cf79f2f96428b792012670875;UFCA-1-600;;[];[]
NIST-MATDB-e385be865a38b06b0aa007d531b61716;UFCA-2-500;;[];[]
NIST-MATDB-1178a784c5efc210898ccd93da086a1d;UFCA-2-600;;[];[]
NIST-MATDB-d829d0cb57e40365c7f12eb69a656974;UFCA-2-700;;[];[]
NIST-MATDB-ba34a22d73dd5d2a608148807fb7f4c3;UFCA-2-800;;[];[]
NIST-MATDB-1f9ed4e34160f18e642787246906709d;UFCA-3-600;;[];[]
NIST-MATDB-8cfeeb4207d3c2e93fa95af2a91eec5d;UFCA-4-600;;[];[]
NIST-MATDB-91e6017ce2073e123992c958a96dfbc3;UFZ-700;;[];[]
NIST-MATDB-352b605242cc1f4890e99b90b61d9dfb;UHM-6;;[];[]
NIST-MATDB-f7d7eceed263e0880a5a6c67d71df113;UHM-7;;[];[]
NIST-MATDB-554de36b7f2f656529c27910955ec14f;UiO(bdpc);;[];[]
NIST-MATDB-5ab0dbe0639729711750ef4b97715f0f;UiO-66;;[];[]
NIST-MATDB-16a213c7ae003b3d276081e2cf407c39;UiO-66 (1:1);;[];[]
NIST-MATDB-ee0b8f9147654f141126bf3e028b3c95;UiO-66 (24h);;[];[]
NIST-MATDB-84e30fec0048debb6f840a3a22151525;UiO-66 (2:1);;[];[]
NIST-MATDB-afe548ab7dca88c70928c0a4ea0f21a2;UiO-66 (2h);;[];[]
NIST-MATDB-a38f4e6993dd0437fb0f022a14d9ce9d;UiO-66 (3:1);;[];[]
NIST-MATDB-e902f58566fd0a2004a550a940444523;UiO-66 (48h);;[];[]
NIST-MATDB-20d7df96d4ce44fc9059cb1e279577fe;UiO-66 (4:1);;[];[]
NIST-MATDB-d582b34a60e6cdca4d5631fd1c0e8a49;UiO-66 (4h);;[];[]
NIST-MATDB-74352cc53abe9c45a5c90d6a47032782;UiO-66 (6:1);;[];[]
NIST-MATDB-5d0730ee5f95d8eacb43908544520b1e;UiO-66 (72h);;[];[]
NIST-MATDB-001a9b0db0fadcd9cb07cef9a6806673;UiO-66 (7:1);;[];[]
NIST-MATDB-b4c3a99be7d58fe80ae481e35254aa49;UiO-66 (8h);;[];[]
NIST-MATDB-776328b482a13e723523a8961ce9f838;UiO-66 (solvothermal);;[];[]
NIST-MATDB-d1a6eb499c064264cb1a939095667c1b;UiO-66 cuboctahedron;;[];[]
NIST-MATDB-2cf3542b48ea88a2b85de8f4718225ee;UiO-66 heterogeneous agglomeration;;[];[]
NIST-MATDB-9a8a6007eed2afac6ff74293ec79a96c;UiO-66 large truncated cube;;[];[]
NIST-MATDB-0f67f9cf14120373e4e0f06cd346a751;UiO-66 small cube;;[];[]
NIST-MATDB-9c48e4c5643e4329621fe6970949e532;UiO-66 with 5% HKUST-1;;[];[]
NIST-MATDB-0d32c5c5501cc75a1322f7bb8c76cff8;UiO-66(225 nm);;[];[]
NIST-MATDB-95690f36f52e7c50a3b319dca0757184;UiO-66(25 nm);;[];[]
NIST-MATDB-6adf2d9ef8ef5dd39cf3067431acd9d3;UiO-66(Ce0.05Zr0.95);;[];[]
NIST-MATDB-27ce47f74d79f611f6d3f9caa686697b;UiO-66(Zr);;[];[]
NIST-MATDB-85d37896253b72c2a59809111397863f;UiO-66(Zr) 100 Equ. FA;;[];[]
NIST-MATDB-e53176cc5034bf1da78dfc7e40235b5d;UiO-66(Zr) 30 Equ. AA;;[];[]
NIST-MATDB-b34f90046e4212ea753491ca322e33bb;UiO-66(Zr)-(CF3)2;;[];[]
NIST-MATDB-80b28f69a53ba54fee08f0d0c23a75f3;UiO-66(Zr)-(COOH) (303K);;[];[]
NIST-MATDB-416b5a19a8f983f0eb0ea81180a22dcf;UiO-66(Zr)-(COOH) (323K);;[];[]
NIST-MATDB-feb6c2a92c39d000ee01918f10d29776;UiO-66(Zr)-(COOH) (343K);;[];[]
NIST-MATDB-d65f48e3aee115f22c3e84c95bd9ed77;UiO-66(Zr)-(COOH) (383K);;[];[]
NIST-MATDB-7c48c436ad9ff72566833f6ba6654ec9;UiO-66(Zr)-(COOH) (423K);;[];[]
NIST-MATDB-56e1b12808c6727ed62f5ef22aa669e1;UiO-66(Zr)-(COOH) (463K);;[];[]
NIST-MATDB-36203c6515663957b4115bad8e0ac2f7;UiO-66(Zr)-(COOH)2;;[];[]
NIST-MATDB-3684f463bca23b3e8fbf68c3a5d4537b;UiO-66(Zr)-(COOH)2 (303K);;[];[]
NIST-MATDB-fb724ebc336de9d29030c8b860c798ac;UiO-66(Zr)-(COOH)2 (323K);;[];[]
NIST-MATDB-4cf1b0768fd7d1493fa80fa803c53583;UiO-66(Zr)-(COOH)2 (343K);;[];[]
NIST-MATDB-4c152ffd93a16296c5c57d29cb322126;UiO-66(Zr)-(COOH)2 (348K);;[];[]
NIST-MATDB-6d2d1db79760dfda59f0e185d0c785fb;UiO-66(Zr)-(COOH)2 (373K);;[];[]
NIST-MATDB-bbc5554186146465369d3c26f52c2a14;UiO-66(Zr)-(COOH)2 (383K);;[];[]
NIST-MATDB-b8633e438eb4b3b1963008b5ffb3e34e;UiO-66(Zr)-(COOH)2 (423K);;[];[]
NIST-MATDB-6dbfc84a4c7fb76e4b1e17b510db65c9;UiO-66(Zr)-(COOH)2 (463K);;[];[]
NIST-MATDB-184cb6ae0f79e0eb5a697b2cb877b943;UiO-66(Zr)-(COOH)2 (473K);;[];[]
NIST-MATDB-11ec3b7df0c8c4f9aa88e9ece5bcae8e;UiO-66(Zr)-(OH)2;;[];[]
NIST-MATDB-b974b20ec1ae5911162c38679b6f7d6c;UiO-66(Zr)-Br;;[];[]
NIST-MATDB-816c2e7406e285b8dbef12f73ae0eea7;UiO-66(Zr)-CO2H;;[];[]
NIST-MATDB-c3d207bf1d7bcd4c8cf191677053d76a;UiO-66(Zr)-F4;;[];[]
NIST-MATDB-d6934b6bfd67e4cc829e07b7d1e22e49;UiO-66(Zr)-NH2;;[];[]
NIST-MATDB-fe1d136cf14d550a30864cb158041b21;UiO-66(Zr)-NH2-F4-0.27;;[];[]
NIST-MATDB-86f0ec02124e8670e186f3e87a707e89;UiO-66(Zr)-NH2-F4-0.53;;[];[]
NIST-MATDB-d33924c8a96a8b13ae2f9956ab360828;UiO-66(Zr)-NH2-F4-0.72;;[];[]
NIST-MATDB-2ad286d87e80c18be0d741432ab53fe6;UiO-66(Zr)-NO2;;[];[]
NIST-MATDB-b321959017714f7117d35289f2a7c43a;UiO-66(Zr)-SO3H;;[];[]
NIST-MATDB-57b8e6895bdcd6be74e704946bed37d7;UiO-66(Zr4+)  metal/ligand ratio of 6:3;;[];[]
NIST-MATDB-9378a2d5e8d682dd7f06bc854873031f;UiO-66(Zr4+)  metal/ligand ratio of 6:4;;[];[]
NIST-MATDB-ad70668a63f9c449ad251f53167f0b89;UiO-66(Zr4+)  metal/ligand ratio of 6:6;;[];[]
NIST-MATDB-a40a9d2f6cdd543e39f6b23f72545457;UiO-66(Zr4+) with acetic acid;;[];[]
NIST-MATDB-bb71f2f359505e2814af43774420a537;UiO-66(Zr4+) with high concentration stearic acid;;[];[]
NIST-MATDB-cc337eac82aa975258fc9024c13ce7c7;UiO-66(Zr4+) with low concentration stearic acid;;[];[]
NIST-MATDB-72a3f17350b6a9703886051fda668959;UiO-66(Zr4+) with metal/ligand ratio 6:3;;[];[]
NIST-MATDB-643ffda80ebc881b86182ba5a9bd76f1;UiO-66(Zr4+) with metal/ligand ratio 6:4;;[];[]
NIST-MATDB-9b50bdefa1d8b3de79fbbd2f730240e7;UiO-66(Zr4+) with metal/ligand ratio 6:6;;[];[]
NIST-MATDB-3432f27de13334ea960fa9488bb777d6;UiO-66-(CH3)2;;[];[]
NIST-MATDB-dfd5bcca69f38ac57ed86a59b463ab36;UiO-66-(COOH)2;;[];[]
NIST-MATDB-5cf695f4a0ac0221b445307d8d9b0bf6;UiO-66-(COOH)4;;[];[]
NIST-MATDB-aea3f1b0a380fb8c52aabd3775948a57;UiO-66-(COOH)4-EX;;[];[]
NIST-MATDB-02ee5ee5695c86c65d9ce3e4d51502d8;UiO-66-(COOK)2-EX;;[];[]
NIST-MATDB-b93dbcc0d1f366efda3f547d30a24425;UiO-66-(COOK)4-EX;;[];[]
NIST-MATDB-3e9274a2f0ba9b28a3f647062c3a65ee;UiO-66-(COOLi)2-EX;;[];[]
NIST-MATDB-da7808647cb941dd42225b34b5fdd3d2;UiO-66-(COOLi)4-EX;;[];[]
NIST-MATDB-2ba22fe88acfff3b260dbf0546389473;UiO-66-(COONa)2-EX;;[];[]
NIST-MATDB-ac25b861a39699f2f9034b0f6db67f7c;UiO-66-(COONa)4-EX;;[];[]
NIST-MATDB-ddb1ad0bb78020e43056b2c27325f05c;UiO-66-(F)4;;[];[]
NIST-MATDB-4ccd52f4d274e19706ab4ae5e1fd3a79;UiO-66-(OCH2CH3)2;;[];[]
NIST-MATDB-e3b55d6bd4a1052c6a1e17c012aaba1c;UiO-66-(OH)2;;[];[]
NIST-MATDB-721e3d3b75333a1264f6f76660fa126d;UiO-66-(OH)2-NO2;;[];[]
NIST-MATDB-4f997dd50218f80755de4f39ef56d711;UiO-66-Br;;[];[]
NIST-MATDB-70188eb06dae6a5458535d97727a2232;UiO-66-EA;;[];[]
NIST-MATDB-a233a3c0633204ca8bb38a81c8e375b6;UiO-66-Me;;[];[]
NIST-MATDB-470d0c6fcc7fb5e69bd64ff150078c21;UiO-66-Me2;;[];[]
NIST-MATDB-8187addefcc3eaf519eb43d5b54e260c;UiO-66-MM;;[];[]
NIST-MATDB-2e1578216a3ab5ca6cf8d7aa79220828;UiO-66-N2;;[];[]
NIST-MATDB-b425ac967ceb23a458c5e6f13f9dee6b;UiO-66-NH2;;[];[]
NIST-MATDB-edc1a45f13798a2193799eed9f8cdc84;UiO-66-NH2(100);;[];[]
NIST-MATDB-3828457a8446f2549a3e734d63fbccc2;UiO-66-NH2(33);;[];[]
NIST-MATDB-a04881e0be0a2450c40fface8542bdb4;UiO-66-NH2(67);;[];[]
NIST-MATDB-6c3a3709f2c13af094e4b07bb0b36329;UiO-66-NH4;;[];[]
NIST-MATDB-fa79ad13534250f0bc3baa41eda9ec6f;UiO-66-NO2;;[];[]
NIST-MATDB-0fb9cd90a3c285e3e9bd8d5ec4aa1e84;UiO-66-NO2-(OH)2;;[];[]
NIST-MATDB-ca192df90143938e8caef8b7daf6c92d;UiO-66-P1000;;[];[]
NIST-MATDB-4a11c489178b7f550b86fc743acfe27d;UiO-66-P10000;;[];[]
NIST-MATDB-888a980473df7b326048a36cbcd7a4c4;UiO-66-S1;;[];[]
NIST-MATDB-48a73c8719e47b950d26a3d534fcf354;UiO-66-S2;;[];[]
NIST-MATDB-a1fd4f31bf27345808a9ae2605002051;UiO-66-S3;;[];[]
NIST-MATDB-bf0595e4d5b70b94a7995a030ece9af7;UiO-66-S3p;;[];[]
NIST-MATDB-bb303f35ed2daba2d46225bfa66e70db;UiO-66-S4;;[];[]
NIST-MATDB-7f531865f28f114e596b1dc0da5b36ce;UiO-66-S5;;[];[]
NIST-MATDB-932f3da4459260cdbd6908d9b3fefa1f;UiO-66/GO-1;;[];[]
NIST-MATDB-c545044aea679921ec5ca79ada2ca7da;UiO-66/GO-10;;[];[]
NIST-MATDB-37e11b87b884c19a9b7d375d3f2826a7;UiO-66/GO-5;;[];[]
NIST-MATDB-621484d12d9668df5f6f76e49fbf78cf;UiO-66@AcO;;[];[]
NIST-MATDB-d56ba18f1ec3b5b898b8cacd8430e28f;UiO-66@LiOtBu;;[];[]
NIST-MATDB-d4cd41a39d7bfdfd2a590aded82537dd;UiO-66@SiO2-0.16;;[];[]
NIST-MATDB-fade21b1531e1c0c900890fb09f7f88e;UiO-66@SiO2-0.32;;[];[]
NIST-MATDB-acbb24f7e40ab1c81810527940db45b8;UiO-66@SiO2-0.64;;[];[]
NIST-MATDB-028a7fb02f80956392c237b8c9cb5ab5;UiO-66@So4H;;[];[]
NIST-MATDB-f7dc4657c1d121aa6da15e936391c2cb;UiO-67;;[];[]
NIST-MATDB-36043f88fff5631951acfbfb0c4bf8fe;UiO-67 (1:1);;[];[]
NIST-MATDB-29f861e52fa03c17362909c9905c7c0c;UiO-67 (2:1);;[];[]
NIST-MATDB-51ffc3721557664c35b4e1788533f517;UiO-67 (3:1);;[];[]
NIST-MATDB-4b787069c5ed0743f81da72042fffe7c;UiO-67 (4:1);;[];[]
NIST-MATDB-e69a0e3a0eb6415cdbaf74d01be60a52;UiO-67 (5:1);;[];[]
NIST-MATDB-86c45d5199ebc607d8131985d2488355;UiO-67 (6:1);;[];[]
NIST-MATDB-338e6f66f36b028455053b3a130b2b4b;UiO-67 (7:1);;[];[]
NIST-MATDB-c254fdd3beab1b35124fa73e8435cd7a;UiO-67(Zr);;[];[]
NIST-MATDB-a4250d1ad170bffc939ace0aa9db8c82;UiO-67-dcppy;;[];[]
NIST-MATDB-7df485d56ecd636d610806a99b7b31b9;UiO-67-NH2;;[];[]
NIST-MATDB-d935a1d47361568947871242c488b385;UiO-67-Urea;;[];[]
NIST-MATDB-e371c0ee84fd8b1a0442b32c63b21e93;UiO-67-Urea-bpdc;;[];[]
NIST-MATDB-09ac90a8a315f45e3936b309f93684b1;UiO-67/MCM-41;;[];[]
NIST-MATDB-8ddcf6e1d9ec5a991e386424aee32de5;UiO-67/MCM-41 Hybrid;;[];[]
NIST-MATDB-32925e05f8bc5f0f652a07cf8843df8e;UiO-67Cr;;[];[]
NIST-MATDB-04eea0d24a8f983539db7ddedf53b66c;UiO-67f;;[];[]
NIST-MATDB-0ed732b737f5f72fb02d53013200db7e;UiO-68;;[];[]
NIST-MATDB-3fa543187fb658c161b6815955cc2428;UiO-68 (1:1);;[];[]
NIST-MATDB-59a8c629b9e93c5ce8b49043d3003995;UiO-68 (3:1);;[];[]
NIST-MATDB-38ee3ab8e3b2e76a52dcc67602a9b8ab;UiO-68 (4:1);;[];[]
NIST-MATDB-18d1078439dcd868d2342fa6a26b4c57;UiO-68 (5:1);;[];[]
NIST-MATDB-4b9028c30e66b97534e0ad3d95048b6d;UiO-68 (6:1);;[];[]
NIST-MATDB-8abd168d00e686c7fa655c32d403d782;UiO-68 (7:1);;[];[]
NIST-MATDB-4a1af4053fdbdbc2c5c25d2d86051a08;UiO-68-allyl;;[];[]
NIST-MATDB-c78fc883c9af6130dd9f0ead0d6cdb07;UiO-68-NH2;;[];[]
NIST-MATDB-c666942fcf0254ffede7a8e1bbbe5ca7;UiO-68-SEt;;[];[]
NIST-MATDB-4a347c138cc8d79af6be9d713bd709f4;ULCP-1;;[];[]
NIST-MATDB-e5232c6c986335878b4a21ad695d2f05;ULCP-1A;;[];[]
NIST-MATDB-8426027a91c1ab3d8d8840fd7a39e137;ULMOF-4;;[];[]
NIST-MATDB-ac3ce88e977e284b4f077ff187765d66;ULMOF-5;;[];[]
NIST-MATDB-b9bffc1a1dbe706adfe44577120a9311;UMCM-1;;[];[]
NIST-MATDB-541d973c9ff5d95a11faa3a7eb07b320;UMCM-1-(OBnNO2)2;;[];[]
NIST-MATDB-515f7731a9f5f2b1f9122697724405e8;UMCM-1-AM5;;[];[]
NIST-MATDB-3f2e636560c48ebe1f9d92afa3880840;UMCM-1-AMPh;;[];[]
NIST-MATDB-eda2066fcbe10f358f85eaa9b2930ada;UMCM-1-CAT;;[];[]
NIST-MATDB-ca99b366fc9b445b35861bcb19cbc8eb;UMCM-1-NH2;;[];[]
NIST-MATDB-4f22c3844f73f022f76274b84a81e305;UMCM-1-OBnNO2;;[];[]
NIST-MATDB-dee2d72d078cc51ef217e4d2e01354c7;UMCM-1-OH;;[];[]
NIST-MATDB-48605a8c318f97d6121cfefa765c4268;UMCM-1-Ph;;[];[]
NIST-MATDB-2cee4d98287dba866863d010cb1ed1e4;UMCM-1-PhCF3;;[];[]
NIST-MATDB-b6707dd51bbc6c6f975359f157f95806;UMCM-1-Pr;;[];[]
NIST-MATDB-8b8f5dc21e8758d0adfbc6da4cee39a6;UMCM-150;;[];[]
NIST-MATDB-9a4970ed1102ae9f0cc3aade2c1440f7;UMCM-150N2;;[];[]
NIST-MATDB-e541b4260474f7557374f08111813c73;UMCM-2;;[];[]
NIST-MATDB-35777d3a907fb2350f4463c9aeed1b75;UMCUM-1-Me;;[];[]
NIST-MATDB-873e4189310ca32dedd66c81ca31992e;unmodified active carbon;;[];[]
NIST-MATDB-78c55a49e2b5776a447ff6a0dce94763;untreated a-Al;;[];[]
NIST-MATDB-f098f1649f29f8f57236d245e86f8121;untreated m-Al;;[];[]
NIST-MATDB-2444a904a36f5eae471067bf42a017a8;Untreated Skyline Coal;;[];[]
NIST-MATDB-5bc5bd3c6e06b73539093b3ce7545ca5;UOP-201 activated alumina;;[];[]
NIST-MATDB-ccf53e01bcd6b814a7d7d7c4f772a2d4;UPC-12;;[];[]
NIST-MATDB-03f9473057f5626f6df1c44e73eee0ef;UPC-15;;[];[]
NIST-MATDB-14f3ffc3d84e59e4b3bf32cb031ca550;UPC-16;;[];[]
NIST-MATDB-b1ce898e799c0a9ac9689c0b9bf0e7d1;UPC-5;;[];[]
NIST-MATDB-5fb40edcac1639cd6ab6afde82b67ad7;Upper Freeport Coal;;[];[]
NIST-MATDB-9b64c07e600cdd3b1b05a57be0bdd261;UPR-1;;[];[]
NIST-MATDB-708953f0dda35cc8233965966af0627c;UPR-2;;[];[]
NIST-MATDB-090cccdcd3f931526b5c8b474ca974c4;USO-1-Al;;[];[]
NIST-MATDB-56e64f336633b91107e34b20f2ab1ab8;USO-1-Al-A;;[];[]
NIST-MATDB-78378443b840d33607a02301e3a4236e;USO-2-Ni;;[];[]
NIST-MATDB-178dad8eea1093a01a90b5e42bd32ec1;USO-2-Ni-A;;[];[]
NIST-MATDB-d2dbb478f89f71c8c4c16681abca0ab7;USO-2-Ni-MOF;;[];[]
NIST-MATDB-71e78fee31f6488c05ffb3c5dbeb9bb6;USO-3-In;;[];[]
NIST-MATDB-b780f94f91c0af7ceed0abacf6bfd12c;USO-3-In-A;;[];[]
NIST-MATDB-946285d6fd16998792f2566948528b2f;USTC-253;;[];[]
NIST-MATDB-51000302994c8215c75b3d6b5243e1d2;USTC-253-TFA;;[];[]
NIST-MATDB-7fb2716057833cf06691ac83f99edb78;USY;;[];[]
NIST-MATDB-4dee20b8065894ae56f55485080b8a5c;UTSA-100a;;[];[]
NIST-MATDB-71334e26f762777895a284849f14ca16;UTSA-10a;;[];[]
NIST-MATDB-e5386297edab94b5a9ac0f1117e071f3;UTSA-15;;[];[]
NIST-MATDB-33cd95854fa813e66be53a38315df13a;UTSA-15a;;[];[]
NIST-MATDB-ab995b569e3eef266e371252ec189e8b;UTSA-16;;[];[]
NIST-MATDB-d4280c676f049998cbd6013519ecd990;UTSA-16 WITH pva 0.0%;;[];[]
NIST-MATDB-7526b25f2c188c709d0fca7e8ce5843a;UTSA-16 WITH pva 2.0%;;[];[]
NIST-MATDB-f05359f0aaca24cfd5c9126a1ce4f0c0;UTSA-16 WITH pva 3.3%;;[];[]
NIST-MATDB-5292de867ae4036ea47cf01678a6caa9;UTSA-16 WITH pva 4.6%;;[];[]
NIST-MATDB-09622aa5d08dccc366f5767dc37ee542;UTSA-16 WITH pva 6.7%;;[];[]
NIST-MATDB-215fbc93f658f8888a4e618b5d994f93;UTSA-16 WITH pva powder;;[];[]
NIST-MATDB-4948be456a6d7e72e264d323fa462f8b;UTSA-16-GO (19 mg);;[];[]
NIST-MATDB-d3f895c0c74a9ba0f0e9a9b56e4c564a;UTSA-16-GO (28.5 mg);;[];[]
NIST-MATDB-a4a263903a4b295dcad786bfadfd71cf;UTSA-16-GO (9.5 mg);;[];[]
NIST-MATDB-4b39f28ff94afb76df10889ef395b85c;UTSA-20;;[];[]
NIST-MATDB-ebe7d71ebee9ac2b41939359aafde459;UTSA-20a;;[];[]
NIST-MATDB-ffa4efccdcdacb51382ba7a157e266d6;UTSA-25;;[];[]
NIST-MATDB-0ef03e911f4cd3d3e376e3f54b728a44;UTSA-25A;;[];[]
NIST-MATDB-aa9d45b8f26556531b2b8a0a19335c9b;UTSA-30a;;[];[]
NIST-MATDB-595990fd285c5478047fd2f16f7f3be3;UTSA-33a;;[];[]
NIST-MATDB-f048a93795284c8e98b0c848fc471416;UTSA-34a;;[];[]
NIST-MATDB-a1811d120b849d172a5b30fd4889ec1d;UTSA-34b;;[];[]
NIST-MATDB-d46634db5e453c0b9bd1d9ceee9f7876;UTSA-35a;;[];[]
NIST-MATDB-148bf92e876591b367272f179fd6810e;UTSA-36a;;[];[]
NIST-MATDB-59f19acd1afc50835c8dcdedacfbb39e;UTSA-40;;[];[]
NIST-MATDB-e33194735dab5ed3fed80cfc79ade81b;UTSA-40a;;[];[]
NIST-MATDB-e49df279a7d2f86005c20fab4fb2d2e1;UTSA-48a;;[];[]
NIST-MATDB-bb49ba3273c15da84a4eae746efcf774;UTSA-5;;[];[]
NIST-MATDB-8d3db4b0d98c04559d08b18dabab1a76;UTSA-50a;;[];[]
NIST-MATDB-2d25531dab4bccac4af1b6e13fe962fd;UTSA-57a;;[];[]
NIST-MATDB-fa9457995735ac94de2cd562ae6d06ff;UTSA-5A;;[];[]
NIST-MATDB-68615d6a447d8682688c6dd8d0609823;UTSA-60a;;[];[]
NIST-MATDB-1486234dc0e4c1f6b29297b372062cbe;UTSA-61a;;[];[]
NIST-MATDB-87df8c190af0b5a382312b8a4fd78f2a;UTSA-72a;;[];[]
NIST-MATDB-4fb635531923baef365c2207d8d409fe;UTSA-80a;;[];[]
NIST-MATDB-8a8d5e037280270ee866255e45174ce3;UTSA-88a;;[];[]
NIST-MATDB-12765172bf305a15a03cec137538f36b;V(dop)-MIL-101(Cr);;[];[]
NIST-MATDB-09b37d16930fd6cf69bfa74192bea414;V-Glycolamide150;;[];[]
NIST-MATDB-770d396f17a0105eff201cf97cb74eec;V-Glycolate150;;[];[]
NIST-MATDB-13c5ec8ba417d24e4bdc6a1eb4139cb5;V-MOF;;[];[]
NIST-MATDB-d5a0a65ffff648176948df83bd5885f1;V-Oxalate150;;[];[]
NIST-MATDB-971cbb3bf9ae617b2fe112685127d050;V-Oxamide100;;[];[]
NIST-MATDB-188fbaceadd19c0bcad63c581563881c;V-Oxamide150;;[];[]
NIST-MATDB-d2c1bc9668fb97a01c5a1676e284b033;Vacuuated CuMOF;;[];[]
NIST-MATDB-0768d7246c62d35453bbb03a9202b6af;Vacuuated CuMOF with silica filler;;[];[]
NIST-MATDB-567c9c53846cf0a70d3b68d07704d5b4;ValZnOAc;;[];[]
NIST-MATDB-54489baa862ae6bb47b959195ba3f59d;Velenje lignite;;[];[]
NIST-MATDB-5027286b2b33001139cbb140d73e8515;Verde-Lodo Clay;;[];[]
NIST-MATDB-bb7d8a186cbc5d6bd2e9592732613315;Verde-Lodo Clay post-adsorption;;[];[]
NIST-MATDB-68f6339f4767d5a12bb8e1a76def254d;vineyard soil;;[];[]
NIST-MATDB-012baac6acb83db47abb1e7d6d950ae8;vineyard soil and hemp waste;;[];[]
NIST-MATDB-c308b1b055d832380281d655050aa34b;vineyard soil and mussel shell;;[];[]
NIST-MATDB-df3fc72e59bc105211fdf9092369cb8d;vineyard soil and oak ash;;[];[]
NIST-MATDB-354b9fc9a274b5ff6c63ace5a05d64f4;vineyard soil and pine bark;;[];[]
NIST-MATDB-3df2e7e77d63efa3d765d14327954827;vinyl-functionalized ;;[];[]
NIST-MATDB-79efdc4342c4d5b4c33f08b0696d31f2;vinyl-functionalized alpha-Fe2O3 nanofiber;;[];[]
NIST-MATDB-3da486b14bdc4c3981304febcc6cf16a;Vitrain V;;[];[]
NIST-MATDB-5b4b8042ac680114b57f86b444ea9b39;VPI-5;;[];[]
NIST-MATDB-0778a5fa8ebf93610d7b43d1c6830742;VPOC;;[];[]
NIST-MATDB-d73cc8925566fb1c49f65878eb8478d6;VR-5;;[];[]
NIST-MATDB-51a7184a28579f2e3fa6afe5f57affdd;VR-93;;[];[]
NIST-MATDB-8d6d6b6ae4d61093814f5e6bcd04bdc4;VSB-1;;[];[]
NIST-MATDB-fed06c5d363c88d3b96bd99dce94d9f0;Vycor Glass;;[];[]
NIST-MATDB-0084cb81116b8d573a264d1865d8ad44;w-ox-AC;;[];[]
NIST-MATDB-3c2b1cfbe995894658cb85d5d6e46a04;Walbrzych Mine Coal;;[];[]
NIST-MATDB-6f1e4baf126535c046fd5c13db592f54;Wastepaper nanocomposite;;[];[]
NIST-MATDB-c64cab7edc8d295ef92f7d899124e94a;Water (100 C)  PXRD;;[];[]
NIST-MATDB-d95e35a27aff33495208caa887e71b27;water-preadsorbed A25;;[];[]
NIST-MATDB-999b2f0e1f0c5797a9d1dabcb33a4452;WC/Co@NCNTs;;[];[]
NIST-MATDB-ed34e057b2286e99512ed86ee5feb451;Wessalite DAY;;[];[]
NIST-MATDB-935d7c310efbd1541602bac2ab4e99d6;Wet coal 3.53% water;;[];[]
NIST-MATDB-f5427b096e67b8be6c5af9a01208b1ea;Wet Fruitland Coal;;[];[]
NIST-MATDB-7049d5f224aa727b1a6c07f3edfe3d97;Wet Lower Basin Fruitland Coal;;['Fruitland wet coal'];[]
NIST-MATDB-67e716c88c7275a76725c2f8ce3dd207;wet TEO;;[];[]
NIST-MATDB-9a3c96e13dafe198a507b2c7bdabb758;Wet Tiffany Coal;;[];[]
NIST-MATDB-a134b8df9628b6940676f7d244975941;White cedar sawdust;;[];[]
NIST-MATDB-fbb6ee1a62b4aebb0c151c6c5f6e5e3d;WLH Coal;;[];[]
NIST-MATDB-48ef4afc26b13bf7c4e5ec25197ef5a2;wolframite;;[];[]
NIST-MATDB-882ed20615cadc2fc02c51aa4a17f15f;Wood based phosphoric acid activated carbon;;[];[]
NIST-MATDB-8397ae058e04cdd6fc6189e0568b1f91;Wood based phosphoric acid activated carbon (washed);;[];[]
NIST-MATDB-1ea272d705268048aef9ca976adde745;Woodford Shale;;[];[]
NIST-MATDB-4ee71a4d3e35c8c973f451a94479677a;WUT-1;;[];[]
NIST-MATDB-ef4492c8c2241e8e8215f26c693b2526;WUT-1a;;[];[]
NIST-MATDB-35609bd6d3323afd4f16231afa50faaa;WV-1050;;[];[]
NIST-MATDB-379eabf2c0360c5c1d4a172186cf72a9;WV1050;;[];[]
NIST-MATDB-a60665b76da4e39077e1ce77e1b9cac8;WVA 1100;;[];[]
NIST-MATDB-2df5f03681f0a731173c75dbfacdafbd;WVA 1100 oxidized;;[];[]
NIST-MATDB-81ca6e8e75824ff0a4ecb1477e5c51fe;WYO;;[];[]
NIST-MATDB-1cb63b39788a61715240f3704fb45e2a;Wyodak Coal;;[];[]
NIST-MATDB-019ffc38720d74165e0fe956a7de846d;X2-CO2-CH2O;;[];[]
